,mc1,mc10,mc100,mc101,mc102,mc103,mc104,mc105,mc106,mc107,mc108,mc109,mc11,mc110,mc111,mc112,mc113,mc114,mc115,mc116,mc117,mc118,mc119,mc12,mc120,mc121,mc122,mc123,mc124,mc125,mc126,mc127,mc128,mc129,mc13,mc130,mc131,mc132,mc133,mc134,mc135,mc136,mc137,mc138,mc139,mc14,mc140,mc141,mc142,mc143,mc144,mc145,mc146,mc147,mc148,mc149,mc15,mc150,mc151,mc152,mc153,mc154,mc155,mc156,mc157,mc158,mc159,mc16,mc160,mc161,mc162,mc163,mc164,mc165,mc166,mc167,mc168,mc169,mc17,mc170,mc171,mc172,mc173,mc174,mc175,mc176,mc177,mc178,mc179,mc18,mc180,mc181,mc182,mc183,mc184,mc185,mc186,mc187,mc188,mc189,mc19,mc190,mc191,mc192,mc193,mc194,mc195,mc196,mc197,mc198,mc199,mc2,mc20,mc200,mc201,mc202,mc203,mc204,mc205,mc206,mc207,mc208,mc209,mc21,mc210,mc211,mc212,mc213,mc214,mc215,mc216,mc217,mc218,mc219,mc22,mc220,mc221,mc222,mc223,mc224,mc225,mc226,mc227,mc228,mc229,mc23,mc230,mc231,mc232,mc24,mc25,mc26,mc27,mc28,mc29,mc3,mc30,mc31,mc32,mc33,mc34,mc35,mc36,mc37,mc38,mc39,mc4,mc40,mc41,mc42,mc43,mc44,mc45,mc46,mc47,mc48,mc49,mc5,mc50,mc51,mc52,mc53,mc54,mc55,mc56,mc57,mc58,mc59,mc6,mc60,mc61,mc62,mc63,mc64,mc65,mc66,mc67,mc68,mc69,mc7,mc70,mc71,mc72,mc73,mc74,mc75,mc76,mc77,mc78,mc79,mc8,mc80,mc81,mc82,mc83,mc84,mc85,mc86,mc87,mc88,mc89,mc9,mc90,mc91,mc92,mc93,mc94,mc95,mc96,mc97,mc98,mc99
EX_inv_m1_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_isetac_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_isobut_m,0.239677181702498,30.1813881748072,24.6175221238938,0.0,33.7712963380141,17.3770019723866,14.2800038292169,0.368643877836929,0.212219088417636,0.207978534958841,0.220304942166141,4.42673655755601,0.176259676832753,3.19226193198524,0.249133672541025,14.6552743946124,0.275831197189784,15.7023607518538,0.824302075132575,83.7611516268244,43.6405011307399,2.85048369898133,0.350621811999028,0.197974341502385,3.56544718462204,0.31180750431632,0.384462761115075,64.567684969392,0.325680838577817,39.237031096047,100.373476153762,0.260695680513425,49.7932778795996,0.179375896868898,0.164412638080532,0.382392697787139,0.500119318326989,22.8467103694875,0.429375754440421,0.931696080252647,0.103406360123976,0.0,83.8621445473132,48.842296227294,0.126765593071908,0.081787508973439,91.3905185704276,0.179364881693649,99.4720870799809,0.33645114425857,67.0098560292876,48.3269241545704,1.7454743480789,0.246859594270341,0.774436685212681,18.8109458767287,15.5139745627981,0.411121541018872,0.310542830855648,7.04754385964911,1.04112400930027,43.2458960757971,34.7831133132779,61.3158288255799,22.586067748816,2.4013994849991,0.141804402267036,0.526930346827206,0.0,34.2674519159821,0.181884591774094,6.2509522277626,18.415947115837,0.635384615384615,50.1750757485388,0.7093006993007,56.3472494816864,0.249069801137393,0.066247714936581,42.2396757706436,0.0,67.1510632063624,38.2506857900446,0.0,0.0,0.0,0.0,0.0,110.22920257929,0.342256049960968,58.9555184534272,0.342606661827566,88.1057761366518,0.471383188350076,0.70098739704277,61.8252950516008,0.162646993268845,0.0,0.0,11.8483261890181,0.267359068053343,62.1756050955412,27.7020198334737,80.174383561644,76.2472399534824,14.4269026809388,10.0940288483553,56.9324194460145,0.0,73.7727297161093,10.1401775147929,66.3129077257797,0.107828213656819,0.058019207683073,41.7349152542374,0.271719652066816,0.320983159349653,1.77740897843761,0.395324590307024,70.0249271478815,45.369021520195,3.25684737011939,0.42237113402062,49.0199116802348,1.71739872782056,0.837236255572064,0.922673719145404,0.0,11.0747693054881,27.5544839857651,40.7304357668364,0.0,3.15670423559353,44.7942013059404,0.085095433780429,72.0646941808621,0.404304490690033,32.7740977577411,2.25689119170984,0.370522757999099,37.1859633027523,0.224293367620272,0.549100529100529,108.377288922581,2.45478260869565,6.53629072681704,0.0,0.0,39.0019163100333,0.241922802567964,0.153048725972284,0.2433062468258,0.147123132878986,71.8132694316608,0.165186171017211,0.693088983169903,49.1951950708682,1.36644776913752,0.717371556217424,0.674791125925521,0.975117391954539,0.146344269279932,1.11658185261794,3.14865983812048,0.080135009894046,0.121265646731572,8.07802855752071,39.798961038961,62.0142872454448,68.8400882010316,66.277793124935,8.84386610006098,2.06598892178398,0.141972065912715,56.3759994801144,2.27830914647722,1.14762450008218,0.319063465823331,0.110848810824439,0.752053483128288,0.366053768602976,54.312856850129,90.9849711209555,0.0,75.3707442365804,0.368689025649498,0.322261564203594,36.7876720417897,6.59369063174836,0.230975762903428,97.0536125048244,18.789623808811,0.144851738560459,0.186123746075504,0.879218944744495,0.332911586134984,126.976524599661,70.0275169130542,2.37827810972298,52.8985665941504,0.703776754267138,0.329332078072727,103.379336427373,0.106531308320999,0.994662816842172,0.862147921486678,0.151793545411114,0.177599893345522,14.1468708772098,0.576562283987334,1.66557372859699,0.833271105771452,7.84896013864817,18.6628756839292,11.7113531836216,0.203405783753914,2.0338415474388,0.725982284087315,0.160405068622977,17.4044385463454,52.1166427308484,0.200652931308873,1.00894607259153,55.3545992827345,0.766972208678693,0.677754487799634,157.219408594458,5.51909392236579,0.498988801419228,8.18099943534726,1.39718198294959,0.0
EX_isocapr_m,0.239677181702498,30.1810223206584,18.4372059921418,0.0,33.5940325340542,17.3770019723866,14.2408488348203,0.368643877836929,0.212219088417636,0.207978534958841,0.220304942166141,4.4127660175016,0.176259676832753,3.09289244781288,0.236794012242926,14.447565447748,0.275831197189784,15.7023607518538,0.799769752499221,83.7611516268244,43.513383449532,2.90585883794269,0.334304229681807,0.197974341502385,3.51255316793374,0.295475082135707,0.922563594846181,62.8394788790128,0.325680838577817,36.308186156413,100.373476153762,0.260695680513425,49.7395083006721,0.179375896868898,0.164412638080532,0.369978683427329,0.472966367459568,22.8467103694875,0.358883445852733,0.807671614161305,0.103406360123976,0.0,83.8621445473132,48.8173233745583,0.126765593071908,0.081787508973439,91.3905185704276,0.179364881693649,99.2519748973811,0.277371042361301,67.0098560292876,48.3269241545704,1.7454743480789,0.237696598754211,0.633607686012172,18.8109458767287,15.5139745627981,0.35925212044681,0.300738121672881,6.92741796901994,0.953672761083674,42.7695303866275,31.3868438951218,61.3028578742637,22.5658265124182,1.92395219745694,0.141804402267036,0.491060234552872,0.0,34.1522749541378,0.181884591774094,6.2509522277626,18.415947115837,0.635384615384615,50.1498223953836,0.7093006993007,56.3472494816864,0.249069801137393,0.066247714936581,42.2396757706436,0.0,67.1510632063624,38.2258763597016,0.0,0.0,0.0,0.0,0.0,110.22920257929,0.318057707624252,58.9555184534272,0.298320253353765,78.4820366145917,0.471383188350076,0.619376548179021,61.8252950516008,0.204934346067549,0.0,0.0,8.78646972048716,0.307272160946105,62.1756050955412,27.7020198334737,80.174383561644,76.2472399534824,13.5901424110773,10.0193088849882,56.7854977950583,0.0,73.7609779141887,10.1401775147929,65.3556896629578,0.107828213656819,0.058019207683073,41.6782856566302,0.271719652066816,0.297304732744093,1.77740897843761,0.395324590307024,69.9600693790209,43.2095361675677,2.56020131569323,0.42237113402062,49.0199116802348,1.71739872782056,0.837236255572064,0.922673719145404,0.0,8.79665000016189,27.5544839857651,40.4873369239766,0.0,3.21163443737502,44.7942013059404,0.085095433780429,64.6635627610229,0.589550930996714,32.5137660706292,1.91453820918825,0.370522757999099,34.9953840779817,0.224293367620272,0.549100529100529,108.377288922581,2.01243739027375,7.29310561152882,0.0,0.0,39.0019163100333,0.224468249363733,0.153048725972284,0.219611250313188,0.124913372741504,71.8132694316608,0.145683891473337,0.522662928961442,50.5661547510592,1.26432937425465,0.950752047654505,0.666752016174421,0.774492474712128,0.146344269279932,0.803518816623885,2.33818046921185,0.080135009894046,0.121265646731572,7.50548217129106,39.798961038961,62.0600142908181,68.8400882010316,66.22255014304,8.83001590567064,1.94431774230414,0.141972065912715,56.4171926176242,1.87402549830321,1.11500818349495,0.319063465823331,0.110848810824439,0.857188376597176,0.333314846188723,54.2958314157889,89.9882183568291,0.0,75.3707442365804,0.293024598323076,0.656262247242763,32.288893353774,6.58116645466259,0.184007493624681,97.0536125048244,18.789623808811,0.124833171109308,0.186123746075504,0.678784091483174,0.332911586134984,126.976524599661,70.0275169130542,2.37827810972298,52.8985665941504,0.869575577440623,1.40964325112497,103.365445939291,0.106531308320999,0.867933166486036,0.776975540503022,0.137452124676694,0.177599893345522,11.1172455417216,0.564636633176333,4.23115767952977,1.10705309428092,7.35092970570272,18.5891087886075,11.6951505094822,0.203405783753914,1.99761999505509,0.707549707446409,0.147689841740087,17.3533570158568,52.0569329085508,0.182949046267223,0.984589470962505,55.3365957920418,0.67715557519909,0.767002373599914,157.219408594458,5.36914837203029,0.498988801419228,7.55476034155217,1.2203283010181,0.0
EX_isomal_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_isosorbide_5mn_glc_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_isosorbide_5mn_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_isoval_m,0.096085660705914,15.0265994208262,9.2186029960709,0.0,16.3865195335286,7.6973076923077,7.12042441741017,0.184321938918465,0.106109544208818,0.103989267479421,0.11015247108307,2.2063830087508,0.088129838416377,1.30623665871746,0.118397006121463,7.16505009742323,0.137915598594892,7.85118037592688,0.290905434470671,41.8805758134122,21.756691724766,1.45292941897135,0.167152114840903,0.098987170751192,1.57821273576859,0.147737541067853,0.446440004248374,31.0729228396494,0.162840419288909,10.2666984067053,50.1867380768808,0.130347840256712,24.869754150336,0.089687948434449,0.082206319040266,0.184989341713664,0.236483183729784,11.4233551847437,0.157197370451802,0.199555243690856,0.051703180061988,0.0,41.9310722736566,24.4086616872792,0.063382796535954,0.040893754486719,45.6952592852138,0.089682440846824,49.60324016994,0.138685521180651,33.5049280146438,24.1634620772852,0.87273717403945,0.118848299377106,0.191064395470639,9.29803141540038,7.75698728139904,0.179626060223405,0.15036906083644,3.44930208925575,0.431105256871963,21.3029911010801,15.5645500664779,30.6514289371318,11.2829132562091,0.961976098728468,0.070902201133518,0.134290768877773,0.0,17.0022703414498,0.090942295887047,3.1254761138813,9.2079735579185,0.136868131868132,25.0749111976918,0.35465034965035,28.1736247408432,0.124534900568696,0.03312385746829,21.1198378853218,0.0,33.5755316031812,19.1129381798508,0.0,0.0,0.0,0.0,0.0,55.0920947976542,0.128007516315379,29.4777592267136,0.149160126676882,36.124143007806,0.235691594175038,0.292779968046045,30.9126475258004,0.052889987637261,0.0,0.0,3.26555676267265,0.153636080473052,31.0878025477706,13.8510099167368,40.087191780822,38.1236199767412,6.08301041795149,5.00965444249408,28.2252276991119,0.0,36.8804889570944,5.07008875739644,32.6778448314789,0.053914106828409,0.029009603841537,20.5649504055833,0.135859826033408,0.148652366372046,0.888704489218806,0.179569576886988,34.9482385079663,21.3135388884059,1.28010065784662,0.21118556701031,24.5099558401174,0.858699363910278,0.153588410104012,0.461336859572702,0.0,3.15485972567589,13.7772419928826,19.5595513142803,0.0,1.41903208871114,22.3971006529702,0.042547716890215,29.1942788082009,0.294775465498357,16.2568830353146,0.807191384386873,0.185261378999549,17.4976920389908,0.112146683810136,0.084365079365079,54.1886444612906,1.00621869513688,3.64655280576441,0.0,0.0,19.5009581550166,0.112234124681867,0.076524362986142,0.064175863856442,0.062456686370752,35.9066347158304,0.072841945736669,0.233853871830894,25.2342412253177,0.573943315789992,0.475376023827253,0.191767718696211,0.387246237356064,0.073172134639966,0.371838532093935,1.02083402086766,0.040067504947023,0.060632823365786,3.36237681499812,19.8994805194805,31.0300071454091,34.4200441005158,33.11127507152,4.38639938292444,0.465774094148919,0.070986032956358,28.2085963088121,0.737708298365279,0.557504091747475,0.159531732911665,0.05542440541222,0.336565429249575,0.133652942377447,27.1479157078944,44.9941091784145,0.0,37.6853721182902,0.146512299161538,0.328131123621381,15.3445341172685,3.27457955485561,0.09200374681234,48.5268062524122,9.39481190440552,0.062416585554654,0.093061873037752,0.317773848815954,0.166455793067492,63.4882622998304,34.9273252317714,1.18913905486149,26.4492832970752,0.416241324347513,0.704821625562487,51.6827229696456,0.053265654160499,0.331912184252384,0.356620093559221,0.068726062338347,0.088799946672761,5.47686391360831,0.248382666259425,2.00835548172758,0.553526547140458,3.5342925329702,8.86329151098528,5.82716752776601,0.101702891876957,0.922358337977691,0.353774853723204,0.073844920870044,7.43648046791207,25.9007803502809,0.091474523133611,0.429052075380122,27.4949600492816,0.29701025956444,0.352703057164355,78.5856266990986,2.60706725901408,0.209013748752634,2.11606547098312,0.360819651616657,0.0
EX_k_m,0.004148952589869,0.003335300069885,0.005389728893562,0.00397807556822,0.003600630822286,0.003985321546331,0.003335118750385,0.0034860537722,0.003535845666983,0.00413069169571,0.00407054834748,0.003641403043297,0.003775125873569,0.00417771608619,0.004053886874573,0.003594817470409,0.004124699244736,0.003438041932677,0.003508876505547,0.003654299691318,0.003399619258115,0.00386335884634,0.004152901430531,0.004158725475461,0.003384943843974,0.004069448100452,0.00382326801264,0.003316343323956,0.004152483663907,0.004008440191051,0.003575452323735,0.003828652940884,0.003374439763922,0.003569280578883,0.00311431202619,0.003433744888151,0.004137809205879,0.003433213850476,0.004056640669738,0.003756270767727,0.003834320346542,0.004146112877612,0.003330102167489,0.003447344260932,0.004659132038967,0.004147310691829,0.003553517991156,0.004146078055586,0.003304823513229,0.003453395603449,0.003255043490883,0.003537443597388,0.003955572161271,0.003459191370489,0.004053009887963,0.003451295027205,0.003391051776648,0.003529372063465,0.004572941129959,0.003549427837674,0.003724160426911,0.003391424769445,0.003510316803206,0.003341009974253,0.003361518929994,0.004397468251595,0.003445594841933,0.003455267012612,0.003787513165042,0.003433879721964,0.003676240859711,0.003728559818112,0.003297922089743,0.003545654399099,0.003305594620707,0.003813422487621,0.003457328455108,0.00348443399359,0.003120308980165,0.00333872779324,0.003714088076405,0.00323226389072,0.003488120386935,0.003442773174282,0.004166418085793,0.003773241049711,0.004153579458841,0.003857361762266,0.003249796412886,0.003960980141322,0.003750198078013,0.003483566061332,0.003835220839594,0.003486691772714,0.0038368050119,0.003285265618937,0.003597504877199,0.003756193796214,0.003579687165255,0.003898334305987,0.005616833029254,0.003740617501689,0.00343644597395,0.00332056015735,0.003463657689267,0.003496432134643,0.003610577942956,0.003645435630197,0.004280124037059,0.003447872663132,0.003769698668961,0.003250677943509,0.003957648186502,0.003698349095696,0.003691646117511,0.003592560029137,0.004151821687524,0.003829523831516,0.004108123881508,0.003351838081951,0.004168293586922,0.004014331096389,0.003507200966478,0.003299627319262,0.00340752323268,0.004084799029394,0.004129853716048,0.003541814147685,0.003546761789078,0.003344201258171,0.003453533573619,0.003668589694666,0.004867585452365,0.003701787373029,0.004162506447042,0.003508698734914,0.003469322145902,0.003581624765282,0.003524186696344,0.004078524429886,0.003386550999487,0.00408128789811,0.003528612262215,0.003308033751809,0.003611632501112,0.004178329556334,0.004110989908414,0.003887881999288,0.003706466596348,0.004126707010096,0.00368301549711,0.004157805782716,0.004166020352663,0.003335463997812,0.003767937647847,0.00351414114016,0.00341478081498,0.00416659802902,0.004333373264906,0.00358612046468,0.004139260613073,0.00409255148506,0.003545835395204,0.003661602566106,0.003830740500586,0.0034875322182,0.003683297009497,0.003334884473331,0.003263431042086,0.003374785103814,0.003293332675545,0.003635982528007,0.004176646879063,0.004155391780373,0.003237072922669,0.003561370528001,0.007083268871764,0.003562718805689,0.0041143507122,0.003693863821661,0.003638837634094,0.003524528215591,0.003351637199442,0.003856487155501,0.00337149859546,0.004155605169473,0.004170477434755,0.004708938124882,0.003440640738456,0.004002567175309,0.004182260744063,0.003467718814852,0.003689369224569,0.004405280310062,0.004160085100695,0.003455156464632,0.003315859860969,0.00402946005554,0.004600969605351,0.003342783817265,0.003949368458363,0.004140754973418,0.003357221287841,0.003633470314105,0.004132930513174,0.004117263370929,0.003851678100698,0.003940617270896,0.003585784965484,0.003482649256789,0.003587287849189,0.00364615071744,0.004044967046154,0.003596660675873,0.003548777934064,0.003997069170037,0.004092538901025,0.004082710933792,0.003518106717097,0.004098630479792,0.003273805939244,0.003450791322333,0.004126655006939,0.0036761402556,0.0036140020656,0.004041233585339,0.003228102182538,0.004168894633699,0.003524445029951,0.003830623167019,0.004143772994832,0.003825123382098
EX_kesto_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
